Form Type,Company Name,CIK,Date Filed,File Name
10-Q,"ADM ENDEAVORS, INC.",1588014,2/13/2017,edgar/data/1588014/0001493152-17-001410.txt
10-Q,"ADM ENDEAVORS, INC.",1588014,2/13/2017,edgar/data/1588014/0001493152-17-001413.txt
10-Q,"ADM ENDEAVORS, INC.",1588014,2/13/2017,edgar/data/1588014/0001493152-17-001415.txt
10-Q,"ADM TRONICS UNLIMITED, INC.",849401,2/21/2017,edgar/data/849401/0001437749-17-002841.txt
10-Q,ADMIRAL FINANCIAL CORP,828530,2/14/2017,edgar/data/828530/0001553350-17-000177.txt
10-Q,ADOBE SYSTEMS INC,796343,3/29/2017,edgar/data/796343/0000796343-17-000088.txt
10-Q,"ADVANCED DRAINAGE SYSTEMS, INC.",1604028,1/10/2017,edgar/data/1604028/0001193125-17-006895.txt
10-Q,"ADVANCED DRAINAGE SYSTEMS, INC.",1604028,1/20/2017,edgar/data/1604028/0001193125-17-013822.txt
10-Q,"ADVANCED DRAINAGE SYSTEMS, INC.",1604028,2/9/2017,edgar/data/1604028/0001193125-17-036184.txt
10-Q,ADVANCED OXYGEN TECHNOLOGIES INC,352991,2/6/2017,edgar/data/352991/0000352991-17-000001.txt
10-Q,AECOM,868857,2/8/2017,edgar/data/868857/0001104659-17-007446.txt
10-Q,AEHR TEST SYSTEMS,1040470,1/13/2017,edgar/data/1040470/0001654954-17-000239.txt
10-Q,"AEOLUS PHARMACEUTICALS, INC.",1261734,2/17/2017,edgar/data/1261734/0001654954-17-001178.txt
10-Q,AETHLON MEDICAL INC,882291,2/10/2017,edgar/data/882291/0001683168-17-000292.txt
10-Q,AFC BUILDING TECHNOLOGIES INC.,1533030,1/6/2017,edgar/data/1533030/0001062993-17-000042.txt
10-Q,"AFTERMASTER, INC.",836809,2/14/2017,edgar/data/836809/0001654954-17-001080.txt
10-Q,AGILENT TECHNOLOGIES INC,1090872,3/8/2017,edgar/data/1090872/0001090872-17-000004.txt
10-Q,AGILYSYS INC,78749,2/9/2017,edgar/data/78749/0000078749-17-000010.txt
10-Q,AIR PRODUCTS & CHEMICALS INC /DE/,2969,1/27/2017,edgar/data/2969/0000002969-17-000010.txt
10-Q,AIR T INC,353184,2/13/2017,edgar/data/353184/0001437749-17-002158.txt
10-Q,AIRBORNE WIRELESS NETWORK,1537258,1/17/2017,edgar/data/1537258/0001640334-17-000100.txt
10-Q,ALABAMA GAS CORP,3146,2/1/2017,edgar/data/3146/0001126956-17-000011.txt
10-Q,ALADDIN INTERNATIONAL INC /MN/,921560,1/27/2017,edgar/data/921560/0001553350-17-000112.txt
10-Q,ALANCO TECHNOLOGIES INC,98618,2/14/2017,edgar/data/98618/0000098618-17-000002.txt
10-Q,ALEXION PHARMACEUTICALS INC,899866,1/4/2017,edgar/data/899866/0000899866-17-000002.txt
10-Q,ALICO INC,3545,2/6/2017,edgar/data/3545/0000003545-17-000021.txt
10-Q,ALJ REGIONAL HOLDINGS INC,1438731,2/13/2017,edgar/data/1438731/0001564590-17-001453.txt
10-Q,ALKALINE WATER Co INC,1532390,2/14/2017,edgar/data/1532390/0001062993-17-000939.txt
10-Q,ALL FOR ONE MEDIA CORP.,1286459,2/8/2017,edgar/data/1286459/0001477932-17-000613.txt
10-Q,"ALL MARKETING SOLUTIONS, INC.",1464300,3/10/2017,edgar/data/1464300/0001494733-17-000020.txt
10-Q,"ALL MARKETING SOLUTIONS, INC.",1464300,3/22/2017,edgar/data/1464300/0001494733-17-000027.txt
10-Q,"ALL MARKETING SOLUTIONS, INC.",1464300,3/27/2017,edgar/data/1464300/0001494733-17-000030.txt
10-Q,"ALLIANCE ONE INTERNATIONAL, INC.",939930,2/6/2017,edgar/data/939930/0000939930-17-000011.txt
10-Q,ALLIED HEALTHCARE PRODUCTS INC,874710,2/14/2017,edgar/data/874710/0001144204-17-008550.txt
10-Q,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467,2/9/2017,edgar/data/1387467/0001387467-17-000013.txt
10-Q,ALTAIR INTERNATIONAL CORP.,1570937,1/12/2017,edgar/data/1570937/0001554795-17-000006.txt
10-Q,ALTAIR INTERNATIONAL CORP.,1570937,2/13/2017,edgar/data/1570937/0001554795-17-000056.txt
10-Q,ALTEX INDUSTRIES INC,775057,2/10/2017,edgar/data/775057/0001096906-17-000080.txt
10-Q,AMBER GROUP INC,1621697,2/21/2017,edgar/data/1621697/0001165527-17-000031.txt
10-Q,AMCON DISTRIBUTING CO,928465,1/18/2017,edgar/data/928465/0001558370-17-000146.txt
10-Q,AMERCO /NV/,4457,2/8/2017,edgar/data/4457/0000004457-17-000023.txt
10-Q,AMERICAN CRYOSTEM Corp,1468679,2/21/2017,edgar/data/1468679/0001019056-17-000222.txt
10-Q,AMERICAN ENERGY GROUP LTD,843212,2/21/2017,edgar/data/843212/0001477932-17-000860.txt
10-Q,AMERICAN GENE ENGINEER CORP,1600784,3/22/2017,edgar/data/1600784/0001214659-17-002128.txt
10-Q,AMERICAN GREETINGS CORP,5133,1/6/2017,edgar/data/5133/0001193125-17-004252.txt
10-Q,AMERICAN HONDA FINANCE CORP,864270,2/10/2017,edgar/data/864270/0001564590-17-001358.txt
10-Q,AMERICAN INTERNATIONAL VENTURES INC /DE/,5656,1/23/2017,edgar/data/5656/0001052918-17-000057.txt
10-Q,AMERICAN OUTDOOR BRANDS CORP,1092796,3/2/2017,edgar/data/1092796/0001564590-17-003228.txt
10-Q,AMERICAN POWER GROUP Corp,932699,2/14/2017,edgar/data/932699/0001493152-17-001528.txt
10-Q,AMERICAN SOFTWARE INC,713425,3/2/2017,edgar/data/713425/0001193125-17-067960.txt
10-Q,AMERICAN SUPERCONDUCTOR CORP /DE/,880807,2/6/2017,edgar/data/880807/0001628280-17-000901.txt
10-Q,AMERICAN TAX CREDIT PROPERTIES III LP,856135,2/2/2017,edgar/data/856135/0001096906-17-000063.txt
10-Q,AMERICAN TAX CREDIT TRUST SERIES I,897315,2/2/2017,edgar/data/897315/0001096906-17-000064.txt
10-Q,AMERICAN WOODMARK CORP,794619,2/28/2017,edgar/data/794619/0000794619-17-000024.txt
10-Q,AMERICAS CARMART INC,799850,3/8/2017,edgar/data/799850/0001171843-17-001357.txt
10-Q,AMERIGAS PARTNERS LP,932628,2/3/2017,edgar/data/932628/0000932628-17-000005.txt
10-Q,AMERISOURCEBERGEN CORP,1140859,1/31/2017,edgar/data/1140859/0001140859-17-000006.txt
10-Q,AMERITYRE CORP,945828,2/9/2017,edgar/data/945828/0001185185-17-000224.txt
10-Q,AMREP CORP.,6207,3/15/2017,edgar/data/6207/0001144204-17-014768.txt
10-Q,AMTECH SYSTEMS INC,720500,2/9/2017,edgar/data/720500/0000720500-17-000017.txt
10-Q,ANALOG DEVICES INC,6281,2/15/2017,edgar/data/6281/0000006281-17-000008.txt
10-Q,ANALOGIC CORP,6284,3/13/2017,edgar/data/6284/0001193125-17-079972.txt
10-Q,ANAVEX LIFE SCIENCES CORP.,1314052,2/7/2017,edgar/data/1314052/0001615774-17-000400.txt
10-Q,ANGIODYNAMICS INC,1275187,1/6/2017,edgar/data/1275187/0001275187-17-000005.txt
10-Q,"AOXING PHARMACEUTICAL COMPANY, INC.",1060426,2/14/2017,edgar/data/1060426/0001096906-17-000098.txt
10-Q,AP EVENT INC.,1643721,2/3/2017,edgar/data/1643721/0001643721-17-000002.txt
10-Q,APEX RESOURCES INC/NV,1653710,2/15/2017,edgar/data/1653710/0001477932-17-000807.txt
10-Q,"APOGEE ENTERPRISES, INC.",6845,1/5/2017,edgar/data/6845/0000006845-17-000002.txt
10-Q,APOLLO EDUCATION GROUP INC,929887,1/9/2017,edgar/data/929887/0000929887-17-000007.txt
10-Q,APOLLO INVESTMENT CORP,1278752,2/6/2017,edgar/data/1278752/0001278752-17-000005.txt
10-Q,APP Incline Corp,1669513,2/14/2017,edgar/data/1669513/0001594062-17-000032.txt
10-Q,APPIPHANY TECHNOLOGIES HOLDINGS CORP,1490054,3/22/2017,edgar/data/1490054/0001445866-17-000267.txt
10-Q,APPLE INC,320193,2/1/2017,edgar/data/320193/0001628280-17-000717.txt
10-Q,APPLIED DNA SCIENCES INC,744452,2/9/2017,edgar/data/744452/0001571049-17-001169.txt
10-Q,APPLIED GENETIC TECHNOLOGIES CORP,1273636,2/8/2017,edgar/data/1273636/0001564590-17-001174.txt
10-Q,APPLIED INDUSTRIAL TECHNOLOGIES INC,109563,1/27/2017,edgar/data/109563/0000109563-17-000038.txt
10-Q,APPLIED MATERIALS INC /DE,6951,2/23/2017,edgar/data/6951/0000006951-17-000007.txt
10-Q,"APPYEA, INC",1568969,2/14/2017,edgar/data/1568969/0001640334-17-000296.txt
10-Q,APT Systems Inc,1543739,1/9/2017,edgar/data/1543739/0001078782-17-000031.txt
10-Q,ARBOR ENTECH CORP,710782,3/17/2017,edgar/data/710782/0001078782-17-000327.txt
10-Q,"ARC Group Worldwide, Inc.",826326,2/9/2017,edgar/data/826326/0001558370-17-000461.txt
10-Q,ARCTIC CAT INC,719866,2/6/2017,edgar/data/719866/0001193125-17-031847.txt
10-Q,ARETE INDUSTRIES INC,820901,2/6/2017,edgar/data/820901/0001079973-17-000077.txt
10-Q,ARI NETWORK SERVICES INC /WI,879796,3/17/2017,edgar/data/879796/0000879796-17-000018.txt
10-Q,ARK RESTAURANTS CORP,779544,2/14/2017,edgar/data/779544/0000930413-17-000567.txt
10-Q,"ARKADOS GROUP, INC.",1095130,1/23/2017,edgar/data/1095130/0001615774-17-000221.txt
10-Q,ARRAY BIOPHARMA INC,1100412,2/9/2017,edgar/data/1100412/0001100412-17-000003.txt
10-Q,"ARROWHEAD PHARMACEUTICALS, INC.",879407,2/6/2017,edgar/data/879407/0001564590-17-001023.txt
10-Q,AS-IP TECH INC,1067873,2/14/2017,edgar/data/1067873/0001393905-17-000025.txt
10-Q,ASHLAND GLOBAL HOLDINGS INC,1674862,1/27/2017,edgar/data/1674862/0001674862-17-000006.txt
10-Q,"ASPEN GROUP, INC.",1487198,3/9/2017,edgar/data/1487198/0001553350-17-000248.txt
10-Q,ASPEN TECHNOLOGY INC /DE/,929940,1/26/2017,edgar/data/929940/0000929940-17-000007.txt
10-Q,ASTA FUNDING INC,1001258,2/9/2017,edgar/data/1001258/0001437749-17-002016.txt
10-Q,ASTERIKO CORP.,1614556,3/6/2017,edgar/data/1614556/0001640334-17-000415.txt
10-Q,ASTROTECH Corp,1001907,2/13/2017,edgar/data/1001907/0001001907-17-000007.txt
10-Q,ATMOS ENERGY CORP,731802,2/7/2017,edgar/data/731802/0000731802-17-000008.txt
10-Q,ATVROCKN,1530185,2/10/2017,edgar/data/1530185/0001530185-17-000001.txt
10-Q,ATVROCKN,1530185,2/10/2017,edgar/data/1530185/0001530185-17-000003.txt
10-Q,ATVROCKN,1530185,2/10/2017,edgar/data/1530185/0001530185-17-000004.txt
10-Q,ATWOOD OCEANICS INC,8411,2/6/2017,edgar/data/8411/0000008411-17-000007.txt
10-Q,AUTOMATIC DATA PROCESSING INC,8670,2/1/2017,edgar/data/8670/0000008670-17-000003.txt
10-Q,AUTOZONE INC,866787,3/21/2017,edgar/data/866787/0001193125-17-090804.txt
10-Q,"AVIAT NETWORKS, INC.",1377789,2/10/2017,edgar/data/1377789/0001377789-17-000022.txt
10-Q,AVNET INC,8858,1/30/2017,edgar/data/8858/0000008858-17-000014.txt
10-Q,AVX Corp,859163,2/9/2017,edgar/data/859163/0000859163-17-000013.txt
10-Q,"AYTU BIOSCIENCE, INC",1385818,2/9/2017,edgar/data/1385818/0001144204-17-007057.txt
10-Q,AZZ INC,8947,1/6/2017,edgar/data/8947/0000008947-17-000004.txt
10-Q,Accenture Holdings plc,1647339,3/23/2017,edgar/data/1647339/0001628280-17-002861.txt
10-Q,Accenture plc,1467373,3/23/2017,edgar/data/1467373/0001467373-17-000154.txt
10-Q,Adaiah Distribution Inc,1593204,3/17/2017,edgar/data/1593204/0001477932-17-001178.txt
10-Q,Adient plc,1670541,2/8/2017,edgar/data/1670541/0001670541-17-000016.txt
10-Q,AdvanSource Biomaterials Corp,1011060,2/9/2017,edgar/data/1011060/0001011060-17-000005.txt
10-Q,"Advanced BioEnergy, LLC",1325740,2/14/2017,edgar/data/1325740/0001564590-17-001491.txt
10-Q,Advanced Biomedical Technologies Inc.,1385799,3/22/2017,edgar/data/1385799/0001387131-17-001563.txt
10-Q,"Advaxis, Inc.",1100397,3/10/2017,edgar/data/1100397/0001493152-17-002328.txt
10-Q,"AeroGrow International, Inc.",1316644,2/13/2017,edgar/data/1316644/0001185185-17-000303.txt
10-Q,AeroVironment Inc,1368622,3/8/2017,edgar/data/1368622/0001558370-17-001434.txt
10-Q,Aim Exploration Inc.,1545232,3/6/2017,edgar/data/1545232/0001654954-17-001712.txt
10-Q,Aina Le'a Inc.,1554923,2/21/2017,edgar/data/1554923/0001520138-17-000068.txt
10-Q,"Akoustis Technologies, Inc.",1584754,2/14/2017,edgar/data/1584754/0001615774-17-000605.txt
10-Q,Algae Dynamics Corp.,1607679,2/14/2017,edgar/data/1607679/0001493152-17-001583.txt
10-Q,All Soft Gels Inc,1662382,2/13/2017,edgar/data/1662382/0001185185-17-000307.txt
10-Q,All Soft Gels Inc,1662382,2/13/2017,edgar/data/1662382/0001185185-17-000309.txt
10-Q,All Soft Gels Inc,1662382,2/13/2017,edgar/data/1662382/0001185185-17-000311.txt
10-Q,Almost Never Films Inc.,1422768,2/6/2017,edgar/data/1422768/0001640334-17-000256.txt
10-Q,Alternative Investment Corp,1405660,3/14/2017,edgar/data/1405660/0001683168-17-000556.txt
10-Q,"Amazing Energy Oil & Gas, Co.",1375618,3/22/2017,edgar/data/1375618/0001002014-17-000050.txt
10-Q,"Ameri Metro, Inc. (formerly Yellowwood)",1534155,3/17/2017,edgar/data/1534155/0001534155-17-000013.txt
10-Q,"AmeriCann, Inc.",1508348,2/14/2017,edgar/data/1508348/0001437749-17-002424.txt
10-Q,American BriVision (Holding) Corp,1173313,2/21/2017,edgar/data/1173313/0001213900-17-001662.txt
10-Q,"American Renaissance Capital, Inc.",1614106,1/31/2017,edgar/data/1614106/0001614106-17-000002.txt
10-Q,"American Renaissance Capital, Inc.",1614106,2/1/2017,edgar/data/1614106/0001614106-17-000004.txt
10-Q,"American Renaissance Capital, Inc.",1614106,2/1/2017,edgar/data/1614106/0001614106-17-000006.txt
10-Q,Anchor Bancorp,1448301,2/6/2017,edgar/data/1448301/0000939057-17-000050.txt
10-Q,"AntriaBio, Inc.",1509261,2/2/2017,edgar/data/1509261/0001144204-17-005491.txt
10-Q,Apollo Acquisition Corp,1505367,2/14/2017,edgar/data/1505367/0001078782-17-000199.txt
10-Q,"Apollo Medical Holdings, Inc.",1083446,2/14/2017,edgar/data/1083446/0001144204-17-009037.txt
10-Q,Aramark,1584509,2/7/2017,edgar/data/1584509/0001584509-17-000042.txt
10-Q,"Arch Therapeutics, Inc.",1537561,2/1/2017,edgar/data/1537561/0001144204-17-005299.txt
10-Q,"Archrock, Inc.",1389050,2/9/2017,edgar/data/1389050/0001389050-17-000016.txt
10-Q,"Archrock, Inc.",1389050,2/9/2017,edgar/data/1389050/0001389050-17-000017.txt
10-Q,"Archrock, Inc.",1389050,2/9/2017,edgar/data/1389050/0001389050-17-000018.txt
10-Q,"Ascena Retail Group, Inc.",1498301,3/6/2017,edgar/data/1498301/0001498301-17-000015.txt
10-Q,"Asia Training Institute, Inc.",1617431,2/13/2017,edgar/data/1617431/0001690824-17-000015.txt
10-Q,Asset Solutions Inc,1653629,1/17/2017,edgar/data/1653629/0001477932-17-000293.txt
10-Q,Atkore International Group Inc.,1666138,2/7/2017,edgar/data/1666138/0001666138-17-000006.txt
10-Q,"Atlas Technology International, Inc.",1624982,2/21/2017,edgar/data/1624982/0001607062-17-000080.txt
10-Q,"Aviragen Therapeutics, Inc.",72444,2/6/2017,edgar/data/72444/0001437749-17-001767.txt
10-Q,Axovant Sciences Ltd.,1636050,2/14/2017,edgar/data/1636050/0001636050-17-000011.txt
10-Q,BAKKEN RESOURCES INC,1450390,1/13/2017,edgar/data/1450390/0001206774-17-000075.txt
10-Q,BAKKEN RESOURCES INC,1450390,1/13/2017,edgar/data/1450390/0001206774-17-000076.txt
10-Q,BAKKEN RESOURCES INC,1450390,1/13/2017,edgar/data/1450390/0001206774-17-000077.txt
10-Q,"BALLY, CORP.",1591565,2/14/2017,edgar/data/1591565/0001640334-17-000309.txt
10-Q,"BANC OF CALIFORNIA, INC.",1169770,3/1/2017,edgar/data/1169770/0001169770-17-000007.txt
10-Q,BARE METAL STANDARD INC.,1658880,3/17/2017,edgar/data/1658880/0001214659-17-002027.txt
10-Q,BARNES & NOBLE INC,890491,3/2/2017,edgar/data/890491/0001193125-17-066697.txt
10-Q,BARNWELL INDUSTRIES INC,10048,2/9/2017,edgar/data/10048/0000010048-17-000002.txt
10-Q,BARRACUDA NETWORKS INC,1348334,1/9/2017,edgar/data/1348334/0001348334-17-000012.txt
10-Q,BASSETT FURNITURE INDUSTRIES INC,10329,3/30/2017,edgar/data/10329/0001437749-17-005565.txt
10-Q,BEACON ROOFING SUPPLY INC,1124941,2/6/2017,edgar/data/1124941/0001144204-17-006196.txt
10-Q,BEAR LAKE RECREATION INC,1074871,2/10/2017,edgar/data/1074871/0001548123-17-000012.txt
10-Q,BEAZER HOMES USA INC,915840,2/9/2017,edgar/data/915840/0000915840-17-000008.txt
10-Q,BECTON DICKINSON & CO,10795,2/2/2017,edgar/data/10795/0000010795-17-000002.txt
10-Q,BED BATH & BEYOND INC,886158,1/4/2017,edgar/data/886158/0001171843-17-000054.txt
10-Q,BELL OIL CORP,1045543,1/17/2017,edgar/data/1045543/0001193125-17-011051.txt
10-Q,BERRY PLASTICS GROUP INC,1378992,2/3/2017,edgar/data/1378992/0001378992-17-000005.txt
10-Q,BIGFOOT PROJECT INVESTMENTS INC,1569568,3/16/2017,edgar/data/1569568/0001078782-17-000319.txt
10-Q,BINGO NATION INC,1376316,2/21/2017,edgar/data/1376316/0001078782-17-000240.txt
10-Q,BIO-TECHNE Corp,842023,2/9/2017,edgar/data/842023/0001437749-17-002015.txt
10-Q,BIOANALYTICAL SYSTEMS INC,720154,2/14/2017,edgar/data/720154/0001144204-17-009044.txt
10-Q,BIOMERICA INC,73290,1/17/2017,edgar/data/73290/0001513162-17-000021.txt
10-Q,BION ENVIRONMENTAL TECHNOLOGIES INC,875729,2/10/2017,edgar/data/875729/0001079973-17-000109.txt
10-Q,BIOSYNERGY INC,715812,3/17/2017,edgar/data/715812/0000715812-17-000001.txt
10-Q,BIOVIE INC.,1580149,2/7/2017,edgar/data/1580149/0001520138-17-000043.txt
10-Q,"BIRDBILL, INC.",1647771,2/14/2017,edgar/data/1647771/0001445866-17-000155.txt
10-Q,BLACK BOX CORP,849547,2/3/2017,edgar/data/849547/0000849547-17-000006.txt
10-Q,BMB MUNAI INC,924805,2/14/2017,edgar/data/924805/0001654954-17-001064.txt
10-Q,BOB EVANS FARMS INC,33769,3/8/2017,edgar/data/33769/0000033769-17-000022.txt
10-Q,BOSTON CAPITAL TAX CREDIT FUND III L P,879555,2/13/2017,edgar/data/879555/0000879555-17-000002.txt
10-Q,BOSTON CAPITAL TAX CREDIT FUND IV LP,913778,2/13/2017,edgar/data/913778/0000913778-17-000002.txt
10-Q,BOSTON CAPITAL TAX CREDIT FUND V LP,1267425,2/13/2017,edgar/data/1267425/0001267425-17-000002.txt
10-Q,BOTTOMLINE TECHNOLOGIES INC /DE/,1073349,2/8/2017,edgar/data/1073349/0001193125-17-034003.txt
10-Q,BOWL AMERICA INC,13573,2/14/2017,edgar/data/13573/0001437749-17-002408.txt
10-Q,BRADY CORP,746598,2/23/2017,edgar/data/746598/0000746598-17-000021.txt
10-Q,BRIDGFORD FOODS CORP,14177,3/3/2017,edgar/data/14177/0001493152-17-002109.txt
10-Q,BRIGGS & STRATTON CORP,14195,2/2/2017,edgar/data/14195/0000014195-17-000004.txt
10-Q,BRINKER INTERNATIONAL INC,703351,2/3/2017,edgar/data/703351/0000703351-17-000005.txt
10-Q,"BRK, Inc.",1532926,3/22/2017,edgar/data/1532926/0001477932-17-001251.txt
10-Q,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",1383312,2/8/2017,edgar/data/1383312/0001383312-17-000012.txt
10-Q,BROCADE COMMUNICATIONS SYSTEMS INC,1009626,3/3/2017,edgar/data/1009626/0001009626-17-000015.txt
10-Q,BROOKS AUTOMATION INC,933974,2/7/2017,edgar/data/933974/0000933974-17-000006.txt
10-Q,BROWN FORMAN CORP,14693,3/7/2017,edgar/data/14693/0000014693-17-000014.txt
10-Q,BRT Realty Trust,14846,2/8/2017,edgar/data/14846/0000014846-17-000016.txt
10-Q,BURZYNSKI RESEARCH INSTITUTE INC,724445,1/17/2017,edgar/data/724445/0001104659-17-002571.txt
10-Q,BUTLER NATIONAL CORP,15847,3/17/2017,edgar/data/15847/0000015847-17-000002.txt
10-Q,BYLOG GROUP CORP.,1668082,2/3/2017,edgar/data/1668082/0001668082-17-000006.txt
10-Q,"Band Rep Management, Inc.",1555017,2/16/2017,edgar/data/1555017/0001683168-17-000389.txt
10-Q,"Band Rep Management, Inc.",1555017,2/16/2017,edgar/data/1555017/0001683168-17-000390.txt
10-Q,"Banjo & Matilda, Inc.",1481504,3/3/2017,edgar/data/1481504/0001477932-17-001038.txt
10-Q,"Banjo & Matilda, Inc.",1481504,3/3/2017,edgar/data/1481504/0001477932-17-001039.txt
10-Q,"Banjo & Matilda, Inc.",1481504,3/3/2017,edgar/data/1481504/0001477932-17-001040.txt
10-Q,"Banjo & Matilda, Inc.",1481504,3/3/2017,edgar/data/1481504/0001477932-17-001042.txt
10-Q,"Banjo & Matilda, Inc.",1481504,3/3/2017,edgar/data/1481504/0001477932-17-001043.txt
10-Q,"Barnes & Noble Education, Inc.",1634117,2/28/2017,edgar/data/1634117/0001634117-17-000026.txt
10-Q,Barrel Energy Inc.,1631463,2/8/2017,edgar/data/1631463/0001477932-17-000607.txt
10-Q,Battlers Corp.,1680525,1/12/2017,edgar/data/1680525/0001680525-17-000002.txt
10-Q,Baying Ecological Holding Group Inc.,1333519,2/17/2017,edgar/data/1333519/0001477932-17-000843.txt
10-Q,Bazaarvoice Inc,1330421,3/1/2017,edgar/data/1330421/0001330421-17-000005.txt
10-Q,"Bemax, Inc.",1613895,1/13/2017,edgar/data/1613895/0001010549-17-000018.txt
10-Q,Bionik Laboratories Corp.,1508381,2/14/2017,edgar/data/1508381/0001144204-17-008789.txt
10-Q,Black Rock Petroleum Co,1580095,1/26/2017,edgar/data/1580095/0001511164-17-000035.txt
10-Q,"Blake Insomnia Therapeutics, Inc.",1556416,1/18/2017,edgar/data/1556416/0001477932-17-000325.txt
10-Q,"Blox, Inc.",1428389,2/10/2017,edgar/data/1428389/0001273511-17-000012.txt
10-Q,Blue Bird Corp,1589526,2/9/2017,edgar/data/1589526/0001589526-17-000009.txt
10-Q,"BofI Holding, Inc.",1299709,1/30/2017,edgar/data/1299709/0001299709-17-000008.txt
10-Q,Bookedbyus Inc.,1528697,1/13/2017,edgar/data/1528697/0001477932-17-000219.txt
10-Q,"Boot Barn Holdings, Inc.",1610250,2/1/2017,edgar/data/1610250/0001558370-17-000289.txt
10-Q,Booz Allen Hamilton Holding Corp,1443646,1/30/2017,edgar/data/1443646/0001443646-17-000011.txt
10-Q,Boxxy Inc.,1680689,3/15/2017,edgar/data/1680689/0001683168-17-000566.txt
10-Q,Bravo Multinational Inc.,1444839,3/10/2017,edgar/data/1444839/0001091818-17-000033.txt
10-Q,"Bridgeline Digital, Inc.",1378590,2/14/2017,edgar/data/1378590/0001437749-17-002434.txt
10-Q,"Brisset Beer International, Inc.",1495648,3/3/2017,edgar/data/1495648/0000939802-17-000018.txt
10-Q,Bristow Group Inc,73887,2/2/2017,edgar/data/73887/0000073887-17-000003.txt
10-Q,"British Cambridge, Inc.",1657250,2/14/2017,edgar/data/1657250/0001690824-17-000019.txt
10-Q,Broadcom Cayman L.P.,1649345,3/9/2017,edgar/data/1649345/0001649338-17-000027.txt
10-Q,Broadcom Ltd,1649338,3/9/2017,edgar/data/1649338/0001649338-17-000027.txt
10-Q,"Bulova Technologies Group, Inc.",317889,2/21/2017,edgar/data/317889/0001437749-17-002881.txt
10-Q,Buscar Co,1518380,2/15/2017,edgar/data/1518380/0001477932-17-000785.txt
10-Q,"CA, INC.",356028,1/25/2017,edgar/data/356028/0000356028-17-000018.txt
10-Q,CABOT CORP,16040,2/7/2017,edgar/data/16040/0001564590-17-001081.txt
10-Q,CABOT MICROELECTRONICS CORP,1102934,2/7/2017,edgar/data/1102934/0001102934-17-000004.txt
10-Q,CACI INTERNATIONAL INC /DE/,16058,2/3/2017,edgar/data/16058/0001564590-17-000954.txt
10-Q,CAL-MAINE FOODS INC,16160,3/27/2017,edgar/data/16160/0000016160-17-000007.txt
10-Q,CALAVO GROWERS INC,1133470,3/10/2017,edgar/data/1133470/0001558370-17-001624.txt
10-Q,CALIFORNIA FIRST NATIONAL BANCORP,803016,1/31/2017,edgar/data/803016/0001171843-17-000553.txt
10-Q,"CAMBER ENERGY, INC.",1309082,2/14/2017,edgar/data/1309082/0001580695-17-000141.txt
10-Q,CAMPBELL SOUP CO,16732,3/9/2017,edgar/data/16732/0000016732-17-000023.txt
10-Q,CANTEL MEDICAL CORP,19446,3/9/2017,edgar/data/19446/0001558370-17-001526.txt
