Form Type,Company Name,CIK,Date Filed,File Name
10-Q,"ADMA BIOLOGICS, INC.",1368514,5/12/2017,edgar/data/1368514/0001193805-17-000815.txt
10-Q,ADMIRAL FINANCIAL CORP,828530,5/15/2017,edgar/data/828530/0001553350-17-000577.txt
10-Q,ADOBE SYSTEMS INC,796343,6/28/2017,edgar/data/796343/0000796343-17-000130.txt
10-Q,"ADOMANI, INC.",1563568,6/19/2017,edgar/data/1563568/0001171843-17-003687.txt
10-Q,ADTRAN INC,926282,5/3/2017,edgar/data/926282/0001564590-17-008397.txt
10-Q,"ADURO BIOTECH, INC.",1435049,5/2/2017,edgar/data/1435049/0001564590-17-008118.txt
10-Q,ADVANCE AUTO PARTS INC,1158449,5/24/2017,edgar/data/1158449/0001158449-17-000105.txt
10-Q,ADVANCED CREDIT TECHNOLOGIES INC,1437517,5/11/2017,edgar/data/1437517/0001010549-17-000164.txt
10-Q,ADVANCED ENERGY INDUSTRIES INC,927003,5/1/2017,edgar/data/927003/0000927003-17-000028.txt
10-Q,ADVANCED MEDICAL ISOTOPE Corp,1449349,5/15/2017,edgar/data/1449349/0001493152-17-005374.txt
10-Q,ADVANCED MICRO DEVICES INC,2488,5/8/2017,edgar/data/2488/0000002488-17-000107.txt
10-Q,ADVANCED OXYGEN TECHNOLOGIES INC,352991,5/8/2017,edgar/data/352991/0000352991-17-000004.txt
10-Q,ADVISORY BOARD CO,1157377,5/9/2017,edgar/data/1157377/0001157377-17-000009.txt
10-Q,AECOM,868857,5/10/2017,edgar/data/868857/0001104659-17-031553.txt
10-Q,AEHR TEST SYSTEMS,1040470,4/6/2017,edgar/data/1040470/0001654954-17-003138.txt
10-Q,AEI INCOME & GROWTH FUND 24 LLC,1130758,5/12/2017,edgar/data/1130758/0001130758-17-000030.txt
10-Q,AEI INCOME & GROWTH FUND 25 LLC,1185198,5/12/2017,edgar/data/1185198/0001130758-17-000031.txt
10-Q,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,931755,5/12/2017,edgar/data/931755/0001130758-17-000028.txt
10-Q,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,1023458,5/12/2017,edgar/data/1023458/0001130758-17-000029.txt
10-Q,AEI Income & Growth Fund 26 LLC,1326321,5/12/2017,edgar/data/1326321/0001130758-17-000032.txt
10-Q,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,894245,5/12/2017,edgar/data/894245/0001130758-17-000027.txt
10-Q,"AEMETIS, INC",738214,5/11/2017,edgar/data/738214/0001654954-17-004441.txt
10-Q,"AEOLUS PHARMACEUTICALS, INC.",1261734,5/15/2017,edgar/data/1261734/0001654954-17-004754.txt
10-Q,"AEP Transmission Company, LLC",1702494,5/26/2017,edgar/data/1702494/0001702494-17-000021.txt
10-Q,AERIE PHARMACEUTICALS INC,1337553,5/3/2017,edgar/data/1337553/0001628280-17-004800.txt
10-Q,AEROCENTURY CORP,1036848,5/11/2017,edgar/data/1036848/0001036848-17-000017.txt
10-Q,"AEROHIVE NETWORKS, INC",1372414,5/3/2017,edgar/data/1372414/0001372414-17-000016.txt
10-Q,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,5/8/2017,edgar/data/40888/0000040888-17-000012.txt
10-Q,AES CORP,874761,5/8/2017,edgar/data/874761/0000874761-17-000019.txt
10-Q,AETNA INC /PA/,1122304,5/2/2017,edgar/data/1122304/0001122304-17-000044.txt
10-Q,AFC BUILDING TECHNOLOGIES INC.,1533030,5/15/2017,edgar/data/1533030/0001062993-17-002578.txt
10-Q,AFC BUILDING TECHNOLOGIES INC.,1533030,5/15/2017,edgar/data/1533030/0001062993-17-002579.txt
10-Q,AFC BUILDING TECHNOLOGIES INC.,1533030,5/15/2017,edgar/data/1533030/0001062993-17-002580.txt
10-Q,"AFFILIATED MANAGERS GROUP, INC.",1004434,5/5/2017,edgar/data/1004434/0001004434-17-000011.txt
10-Q,AFLAC INC,4977,5/3/2017,edgar/data/4977/0000004977-17-000116.txt
10-Q,"AFTERMASTER, INC.",836809,5/15/2017,edgar/data/836809/0001654954-17-004766.txt
10-Q,"AG Mortgage Investment Trust, Inc.",1514281,5/4/2017,edgar/data/1514281/0001144204-17-024577.txt
10-Q,AG&E HOLDINGS INC.,105608,5/12/2017,edgar/data/105608/0001437749-17-008871.txt
10-Q,AGCO CORP /DE,880266,5/9/2017,edgar/data/880266/0000880266-17-000017.txt
10-Q,AGENUS INC,1098972,5/4/2017,edgar/data/1098972/0001564590-17-008769.txt
10-Q,AGILE THERAPEUTICS INC,1261249,5/8/2017,edgar/data/1261249/0001104659-17-030669.txt
10-Q,AGILENT TECHNOLOGIES INC,1090872,6/6/2017,edgar/data/1090872/0001090872-17-000008.txt
10-Q,AGIOS PHARMACEUTICALS INC,1439222,5/4/2017,edgar/data/1439222/0001193125-17-157874.txt
10-Q,AGNC Investment Corp.,1423689,5/8/2017,edgar/data/1423689/0001423689-17-000024.txt
10-Q,AGREE REALTY CORP,917251,4/24/2017,edgar/data/917251/0001144204-17-021724.txt
10-Q,"AGRITEK HOLDINGS, INC.",1040850,5/15/2017,edgar/data/1040850/0001554795-17-000202.txt
10-Q,AGRO CAPITAL MANAGEMENT CORP.,1598323,5/11/2017,edgar/data/1598323/0001640334-17-000908.txt
10-Q,AIMCO PROPERTIES L.P.,926660,5/5/2017,edgar/data/926660/0000922864-17-000016.txt
10-Q,AIR INDUSTRIES GROUP,1009891,5/30/2017,edgar/data/1009891/0001193805-17-000932.txt
10-Q,AIR LEASE CORP,1487712,5/4/2017,edgar/data/1487712/0001558370-17-003521.txt
10-Q,AIR PRODUCTS & CHEMICALS INC /DE/,2969,4/27/2017,edgar/data/2969/0000002969-17-000019.txt
10-Q,AIRBORNE WIRELESS NETWORK,1537258,4/14/2017,edgar/data/1537258/0001640334-17-000713.txt
10-Q,AIRGAIN INC,1272842,5/12/2017,edgar/data/1272842/0001564590-17-010656.txt
10-Q,"AIT Therapeutics, Inc.",1641631,5/15/2017,edgar/data/1641631/0001178913-17-001480.txt
10-Q,AJ GREENTECH HOLDINGS.,1394108,5/16/2017,edgar/data/1394108/0001554795-17-000223.txt
10-Q,AK STEEL HOLDING CORP,918160,4/28/2017,edgar/data/918160/0000918160-17-000102.txt
10-Q,AKAMAI TECHNOLOGIES INC,1086222,5/9/2017,edgar/data/1086222/0001086222-17-000143.txt
10-Q,AKORN INC,3116,5/4/2017,edgar/data/3116/0001628280-17-004840.txt
10-Q,ALABAMA GAS CORP,3146,5/3/2017,edgar/data/3146/0001126956-17-000035.txt
10-Q,ALABAMA POWER CO,3153,5/3/2017,edgar/data/3153/0000092122-17-000024.txt
10-Q,ALADDIN INTERNATIONAL INC /MN/,921560,5/9/2017,edgar/data/921560/0001553350-17-000506.txt
10-Q,ALAMO GROUP INC,897077,5/4/2017,edgar/data/897077/0000897077-17-000047.txt
10-Q,ALANCO TECHNOLOGIES INC,98618,5/22/2017,edgar/data/98618/0000098618-17-000006.txt
10-Q,"ALASKA AIR GROUP, INC.",766421,5/5/2017,edgar/data/766421/0000766421-17-000029.txt
10-Q,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,1089511,5/5/2017,edgar/data/1089511/0001193125-17-160771.txt
10-Q,ALBANY INTERNATIONAL CORP /DE/,819793,5/5/2017,edgar/data/819793/0000891092-17-003766.txt
10-Q,ALBANY MOLECULAR RESEARCH INC,1065087,5/10/2017,edgar/data/1065087/0001144204-17-025756.txt
10-Q,ALBEMARLE CORP,915913,5/4/2017,edgar/data/915913/0000915913-17-000021.txt
10-Q,"ALBIREO PHARMA, INC.",1322505,5/11/2017,edgar/data/1322505/0001564590-17-010510.txt
10-Q,ALDER BIOPHARMACEUTICALS INC,1423824,4/27/2017,edgar/data/1423824/0001564590-17-007530.txt
10-Q,ALERE INC.,1145460,6/14/2017,edgar/data/1145460/0001193125-17-203491.txt
10-Q,ALEXANDERS INC,3499,5/1/2017,edgar/data/3499/0000003499-17-000010.txt
10-Q,ALEXANDRIA REAL ESTATE EQUITIES INC,1035443,5/2/2017,edgar/data/1035443/0001035443-17-000086.txt
10-Q,ALEXION PHARMACEUTICALS INC,899866,4/27/2017,edgar/data/899866/0000899866-17-000084.txt
10-Q,ALICO INC,3545,5/8/2017,edgar/data/3545/0000003545-17-000043.txt
10-Q,ALIGN TECHNOLOGY INC,1097149,5/4/2017,edgar/data/1097149/0001097149-17-000018.txt
10-Q,ALIMERA SCIENCES INC,1267602,5/11/2017,edgar/data/1267602/0001267602-17-000037.txt
10-Q,ALJ REGIONAL HOLDINGS INC,1438731,5/12/2017,edgar/data/1438731/0001564590-17-010782.txt
10-Q,ALL AMERICAN SPORTPARK INC,930245,5/15/2017,edgar/data/930245/0001263279-17-000015.txt
10-Q,ALL FOR ONE MEDIA CORP.,1286459,5/11/2017,edgar/data/1286459/0001477932-17-002181.txt
10-Q,ALLEGHANY CORP /DE,775368,5/4/2017,edgar/data/775368/0001193125-17-158867.txt
10-Q,ALLEGHENY TECHNOLOGIES INC,1018963,5/2/2017,edgar/data/1018963/0001018963-17-000012.txt
10-Q,ALLETE INC,66756,5/4/2017,edgar/data/66756/0000066756-17-000057.txt
10-Q,"ALLIANCE BIOENERGY PLUS, INC.",1549145,5/12/2017,edgar/data/1549145/0001493152-17-005134.txt
10-Q,ALLIANCE DATA SYSTEMS CORP,1101215,5/8/2017,edgar/data/1101215/0001101215-17-000106.txt
10-Q,ALLIANCE RESOURCE PARTNERS LP,1086600,5/8/2017,edgar/data/1086600/0001558370-17-003736.txt
10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,825313,4/27/2017,edgar/data/825313/0000825313-17-000024.txt
10-Q,ALLIANCEBERNSTEIN L.P.,1109448,4/27/2017,edgar/data/1109448/0001109448-17-000024.txt
10-Q,ALLIANT ENERGY CORP,352541,5/4/2017,edgar/data/352541/0000352541-17-000054.txt
10-Q,ALLIED HEALTHCARE PRODUCTS INC,874710,5/15/2017,edgar/data/874710/0001144204-17-027366.txt
10-Q,ALLIED MOTION TECHNOLOGIES INC,46129,5/3/2017,edgar/data/46129/0001104659-17-029427.txt
10-Q,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",1124804,5/5/2017,edgar/data/1124804/0001564590-17-009089.txt
10-Q,ALLSTATE CORP,899051,5/2/2017,edgar/data/899051/0000899051-17-000012.txt
10-Q,ALLSTATE LIFE INSURANCE CO,352736,5/4/2017,edgar/data/352736/0000352736-17-000015.txt
10-Q,"ALLTEMP, INC.",846377,5/22/2017,edgar/data/846377/0001213900-17-005656.txt
10-Q,ALMOST FAMILY INC,799231,5/10/2017,edgar/data/799231/0001558370-17-004060.txt
10-Q,"ALNYLAM PHARMACEUTICALS, INC.",1178670,5/5/2017,edgar/data/1178670/0001564590-17-008948.txt
10-Q,ALP LIQUIDATING TRUST,814046,5/10/2017,edgar/data/814046/0000892626-17-000077.txt
10-Q,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467,5/4/2017,edgar/data/1387467/0001387467-17-000047.txt
10-Q,ALPHA ENERGY INC,855787,5/15/2017,edgar/data/855787/0001078782-17-000673.txt
10-Q,ALPHA NETWORK ALLIANCE VENTURES INC.,1491829,5/10/2017,edgar/data/1491829/0001171520-17-000238.txt
10-Q,ALPHA PRO TECH LTD,884269,5/10/2017,edgar/data/884269/0001437749-17-008531.txt
10-Q,ALTEX INDUSTRIES INC,775057,5/12/2017,edgar/data/775057/0001096906-17-000333.txt
10-Q,"ALTRIA GROUP, INC.",764180,5/2/2017,edgar/data/764180/0000764180-17-000050.txt
10-Q,AMAG PHARMACEUTICALS INC.,792977,5/3/2017,edgar/data/792977/0000792977-17-000021.txt
10-Q,AMANASU ENVIRONMENT CORP,1142801,5/15/2017,edgar/data/1142801/0001654954-17-004692.txt
10-Q,AMANASU TECHNO HOLDINGS CORP,1168663,5/15/2017,edgar/data/1168663/0001654954-17-004693.txt
10-Q,AMARILLO BIOSCIENCES INC,1014763,5/12/2017,edgar/data/1014763/0001014763-17-000005.txt
10-Q,AMARIN CORP PLC\UK,897448,5/3/2017,edgar/data/897448/0001564590-17-008215.txt
10-Q,AMAZON COM INC,1018724,4/28/2017,edgar/data/1018724/0001018724-17-000051.txt
10-Q,AMBAC FINANCIAL GROUP INC,874501,5/10/2017,edgar/data/874501/0000874501-17-000060.txt
10-Q,AMBARELLA INC,1280263,6/8/2017,edgar/data/1280263/0001564590-17-012295.txt
10-Q,AMBASE CORP,20639,5/11/2017,edgar/data/20639/0000020639-17-000010.txt
10-Q,"AMC ENTERTAINMENT HOLDINGS, INC.",1411579,5/8/2017,edgar/data/1411579/0001411579-17-000043.txt
10-Q,AMC Networks Inc.,1514991,5/4/2017,edgar/data/1514991/0001514991-17-000012.txt
10-Q,AMCON DISTRIBUTING CO,928465,4/18/2017,edgar/data/928465/0001558370-17-002703.txt
10-Q,AMEDISYS INC,896262,5/3/2017,edgar/data/896262/0001193125-17-155092.txt
10-Q,AMEREN CORP,1002910,5/5/2017,edgar/data/1002910/0001002910-17-000091.txt
10-Q,"AMERI Holdings, Inc.",890821,5/12/2017,edgar/data/890821/0001140361-17-020046.txt
10-Q,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",1059142,5/5/2017,edgar/data/1059142/0001564590-17-008950.txt
10-Q,AMERICAN AIRLINES INC,4515,4/27/2017,edgar/data/4515/0001193125-17-140927.txt
10-Q,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,1062231,5/5/2017,edgar/data/1062231/0001062231-17-000037.txt
10-Q,AMERICAN BIO MEDICA CORP,896747,5/15/2017,edgar/data/896747/0001144204-17-027372.txt
10-Q,AMERICAN CAMPUS COMMUNITIES INC,1283630,5/5/2017,edgar/data/1283630/0001283630-17-000062.txt
10-Q,AMERICAN CHURCH MORTGAGE CO,934543,5/15/2017,edgar/data/934543/0000934543-17-000013.txt
10-Q,AMERICAN CRYOSTEM Corp,1468679,5/22/2017,edgar/data/1468679/0001019056-17-000476.txt
10-Q,AMERICAN DG ENERGY INC,1378706,5/12/2017,edgar/data/1378706/0001378706-17-000027.txt
10-Q,AMERICAN EAGLE OUTFITTERS INC,919012,5/23/2017,edgar/data/919012/0001564590-17-011573.txt
10-Q,"AMERICAN EDUCATION CENTER, INC.",1626556,5/15/2017,edgar/data/1626556/0001144204-17-027619.txt
10-Q,AMERICAN ELECTRIC POWER CO INC,4904,4/28/2017,edgar/data/4904/0000004904-17-000030.txt
10-Q,AMERICAN ENERGY GROUP LTD,843212,5/18/2017,edgar/data/843212/0001477932-17-002390.txt
10-Q,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,1039828,5/9/2017,edgar/data/1039828/0001039828-17-000053.txt
10-Q,AMERICAN EXPRESS CO,4962,4/27/2017,edgar/data/4962/0000004962-17-000040.txt
10-Q,AMERICAN EXPRESS CREDIT CORP,4969,5/5/2017,edgar/data/4969/0000004969-17-000012.txt
10-Q,AMERICAN FINANCIAL GROUP INC,1042046,5/5/2017,edgar/data/1042046/0001042046-17-000033.txt
10-Q,AMERICAN GENE ENGINEER CORP,1600784,6/19/2017,edgar/data/1600784/0001214659-17-004074.txt
10-Q,AMERICAN INTERNATIONAL GROUP INC,5272,5/4/2017,edgar/data/5272/0000005272-17-000024.txt
10-Q,AMERICAN INTERNATIONAL HOLDINGS CORP.,1300524,6/13/2017,edgar/data/1300524/0001185185-17-001386.txt
10-Q,AMERICAN INTERNATIONAL VENTURES INC /DE/,5656,4/19/2017,edgar/data/5656/0001052918-17-000216.txt
10-Q,AMERICAN NATIONAL BANKSHARES INC.,741516,5/8/2017,edgar/data/741516/0000741516-17-000016.txt
10-Q,AMERICAN NATIONAL INSURANCE CO /TX/,904163,5/8/2017,edgar/data/904163/0001193125-17-162524.txt
10-Q,AMERICAN PARAMOUNT GOLD CORP.,1373690,4/6/2017,edgar/data/1373690/0001165527-17-000081.txt
10-Q,AMERICAN PARAMOUNT GOLD CORP.,1373690,4/6/2017,edgar/data/1373690/0001165527-17-000083.txt
10-Q,AMERICAN PARAMOUNT GOLD CORP.,1373690,4/6/2017,edgar/data/1373690/0001165527-17-000084.txt
10-Q,AMERICAN PARAMOUNT GOLD CORP.,1373690,6/20/2017,edgar/data/1373690/0001165527-17-000144.txt
10-Q,AMERICAN PARAMOUNT GOLD CORP.,1373690,6/20/2017,edgar/data/1373690/0001165527-17-000146.txt
10-Q,AMERICAN PARAMOUNT GOLD CORP.,1373690,6/20/2017,edgar/data/1373690/0001165527-17-000148.txt
10-Q,AMERICAN POWER GROUP Corp,932699,5/15/2017,edgar/data/932699/0001493152-17-005303.txt
10-Q,AMERICAN PUBLIC EDUCATION INC,1201792,5/9/2017,edgar/data/1201792/0001201792-17-000006.txt
10-Q,AMERICAN REALTY INVESTORS INC,1102238,5/16/2017,edgar/data/1102238/0001387131-17-002804.txt
10-Q,AMERICAN REBEL HOLDINGS INC,1648087,5/15/2017,edgar/data/1648087/0001078782-17-000671.txt
10-Q,AMERICAN RIVER BANKSHARES,1108236,5/4/2017,edgar/data/1108236/0001019056-17-000414.txt
10-Q,AMERICAN SHARED HOSPITAL SERVICES,744825,5/15/2017,edgar/data/744825/0001144204-17-027370.txt
10-Q,AMERICAN STATES WATER CO,1056903,5/2/2017,edgar/data/1056903/0001056903-17-000009.txt
10-Q,AMERICAN TOWER CORP /MA/,1053507,4/27/2017,edgar/data/1053507/0001053507-17-000031.txt
10-Q,AMERICAN VANGUARD CORP,5981,5/4/2017,edgar/data/5981/0001564590-17-008743.txt
10-Q,AMERICATOWNE Inc.,1606699,5/19/2017,edgar/data/1606699/0001659173-17-000266.txt
10-Q,AMERIGAS PARTNERS LP,932628,5/5/2017,edgar/data/932628/0000932628-17-000010.txt
10-Q,AMERINST INSURANCE GROUP LTD,1065201,5/12/2017,edgar/data/1065201/0001193125-17-168393.txt
10-Q,AMERIPRISE CERTIFICATE CO,52428,5/3/2017,edgar/data/52428/0000820027-17-000037.txt
10-Q,AMERIPRISE FINANCIAL INC,820027,5/3/2017,edgar/data/820027/0000820027-17-000035.txt
10-Q,AMERISAFE INC,1018979,4/28/2017,edgar/data/1018979/0001564590-17-007757.txt
10-Q,AMERISERV FINANCIAL INC /PA/,707605,5/5/2017,edgar/data/707605/0001144204-17-024735.txt
10-Q,AMERISOURCEBERGEN CORP,1140859,5/4/2017,edgar/data/1140859/0001140859-17-000020.txt
10-Q,AMERITYRE CORP,945828,5/10/2017,edgar/data/945828/0001185185-17-001071.txt
10-Q,AMES NATIONAL CORP,1132651,5/9/2017,edgar/data/1132651/0001437749-17-008438.txt
10-Q,AMETEK INC/,1037868,5/8/2017,edgar/data/1037868/0001193125-17-162231.txt
10-Q,AMGEN INC,318154,4/27/2017,edgar/data/318154/0000318154-17-000009.txt
10-Q,AMICUS THERAPEUTICS INC,1178879,5/9/2017,edgar/data/1178879/0001104659-17-031006.txt
10-Q,"AMKOR TECHNOLOGY, INC.",1047127,5/5/2017,edgar/data/1047127/0001047127-17-000023.txt
10-Q,"AMMO, INC.",1015383,5/17/2017,edgar/data/1015383/0001079973-17-000297.txt
10-Q,AMN HEALTHCARE SERVICES INC,1142750,5/5/2017,edgar/data/1142750/0001142750-17-000007.txt
10-Q,AMPCO PITTSBURGH CORP,6176,5/10/2017,edgar/data/6176/0001193125-17-165838.txt
10-Q,AMPHENOL CORP /DE/,820313,5/4/2017,edgar/data/820313/0001558370-17-003547.txt
10-Q,AMTECH SYSTEMS INC,720500,5/10/2017,edgar/data/720500/0000720500-17-000034.txt
10-Q,"AMYRIS, INC.",1365916,5/15/2017,edgar/data/1365916/0001171843-17-003084.txt
10-Q,ANADARKO PETROLEUM CORP,773910,5/2/2017,edgar/data/773910/0000773910-17-000033.txt
10-Q,ANALOG DEVICES INC,6281,5/31/2017,edgar/data/6281/0000006281-17-000086.txt
10-Q,ANALOGIC CORP,6284,6/7/2017,edgar/data/6284/0001564590-17-012236.txt
10-Q,ANAPTYSBIO INC,1370053,5/12/2017,edgar/data/1370053/0001370053-17-000005.txt
10-Q,ANAVEX LIFE SCIENCES CORP.,1314052,5/10/2017,edgar/data/1314052/0001615774-17-002182.txt
10-Q,ANDES 7 INC.,1650205,5/11/2017,edgar/data/1650205/0001659173-17-000224.txt
10-Q,ANDREA ELECTRONICS CORP,6494,5/12/2017,edgar/data/6494/0001206774-17-001607.txt
10-Q,ANGIODYNAMICS INC,1275187,4/3/2017,edgar/data/1275187/0001275187-17-000008.txt
10-Q,ANI PHARMACEUTICALS INC,1023024,5/4/2017,edgar/data/1023024/0001144204-17-024566.txt
10-Q,ANIXTER INTERNATIONAL INC,52795,4/25/2017,edgar/data/52795/0000052795-17-000008.txt
10-Q,ANNALY CAPITAL MANAGEMENT INC,1043219,5/5/2017,edgar/data/1043219/0001157523-17-001445.txt
10-Q,ANSYS INC,1013462,5/4/2017,edgar/data/1013462/0001013462-17-000005.txt
10-Q,"ANTARES PHARMA, INC.",1016169,5/9/2017,edgar/data/1016169/0001564590-17-009910.txt
